gene	meth_pos	nb22	nb26	nb27	nc3	nc4	nc5	sb22	sb26	sb27	sc3	sc4	sc5
g19285	54	0	0	0.17	0	0	0	0	0.06	0	0	0	0.09
g19286	50	0	0	0	0	0.19	0	0	0.09	0	0.09	0.21	1.57
g19287	15	0	0	0.39	0	0.61	0	0	0	0.44	0	0	0
g19288	1	0	0	0	0	0	0	0	0	0	0	0	0
g19289	0	0	0	0	0	0	0	0	0	0	0	0	0
g19290	0	0	0	0	0	0	0	0	0	0	0	0	0
g19291	0	0	0	0	0	0	0	0	0	0	0	0	0
g19292	0	0	0	0	0	0	0	0	0	0	0	0	0
g19293	0	0	0	0	0	0	0	0	0	0	0	0	0
g19294	57	0	0	0	0.14	0.12	0	0	0	0	0	0	0
g19295	0	0	0	0	0	0	0	0	0	0	0	0	0
g19296	0	0	0	0	0	0	0	0	0	0	0	0	0
g19297	14	32.5	0	0	32.13	36.07	4.41	58.54	0	2.83	45	65.27	0
g19298	29	0	0	0.35	1.71	0	0	0	0	0	0	0	0
g19299	18	0	0	0	0	0	0	0	0	0	0	0	0
g19300	0	0	0	0	0	0	0	0	0	0	0	0	0
g19301	0	0	0	0	0	0	0	0	0	0	0	0	0
g19302	21	0	0	0	0	0	0	0	0	0	0	0	0
g19303	19	0	0	0.38	0	0	0	0	0	0	0.56	0	0
g19304	48	0	0.14	0.16	0	0	0	0	0	0	0.08	0	0.25
g19305	21	0	0	0	0	0.3	0	0	0	0.15	0.21	0	0
g19306	19	0	0	0	0	0	0	0	0.48	0	0	0.35	0
g19307	0	0	0	0	0	0	0	0	0	0	0	0	0
g19308	5	0	0	0	0	0	0	0	0	0	0	2	0
g19309	4	27.81	26.79	22.18	9.82	17.68	41.49	50.08	19.18	33.81	0	40	48.92
g19310	0	0	0	0	0	0	0	0	0	0	0	0	0
g19311	9	82.15	59.77	79.67	80.44	60.78	80.41	97.89	95.58	98.34	92.66	99.49	99.41
g19312	0	0	0	0	0	0	0	0	0	0	0	0	0
g19313	0	0	0	0	0	0	0	0	0	0	0	0	0
g19314	0	0	0	0	0	0	0	0	0	0	0	0	0
g19315	17	2.03	2.06	9.85	3.87	1.19	0.53	0	0.39	0	0	0	0.18
g19316	18	0.72	0.22	0	0	3.88	0.88	0	0	0.26	0	0	0
g19317	52	0	0	0	0	0	0	0	0	0	0.1	0	0.09
g19318	3	0	0	0	0	0	0	0	0	0	0	0	0
g19319	0	0	0	0	0	0	0	0	0	0	0	0	0
g19320	0	0	0	0	0	0	0	0	0	0	0	0	0
g19321	15	0	0	0	0	0	0	0	0	0	0	0	0.3
g19322	0	0	0	0	0	0	0	0	0	0	0	0	0
g19323	11	1.57	0	2.65	1.58	0	0	0	0	0	0	0	0
g19324	16	55.34	71.56	46.24	57.31	47.91	45.85	80.91	84.31	82.64	91.07	83.86	91.64
g19325	0	0	0	0	0	0	0	0	0	0	0	0	0
g19326	104	16.39	16.86	16.06	14.51	15.75	16.75	17.85	18.24	18.45	17.92	19.31	17.92
g19327	4	0	0	0	0	0	0	0	0	0	0	0	0
g19328	7	0	0	0	0	0	0	0	0	0	0	0	0
g19329	6	0	0	0	0	0	0	0	0	0	0	0	0
g19330	1	0	0	0	0	0	0	0	0	0	0	0	0
g19331	1	0	0	0	0	0	0	0	0	0	0	0	0
g19332	0	0	0	0	0	0	0	0	0	0	0	0	0
g19333	0	0	0	0	0	0	0	0	0	0	0	0	0
g19334	46	0.49	0.11	0	0.91	0.1	0	0.29	0	0.1	1.22	0.18	0.53
g19335	26	0	0	0	0.3	0.14	0	0	0	0	0	0	0
g19336	22	3.73	3.04	5.53	2.81	2.18	6.07	0.52	0	0.25	0	0	2.82
g19337	0	0	0	0	0	0	0	0	0	0	0	0	0
g19338	0	0	0	0	0	0	0	0	0	0	0	0	0
g19339	8	19.45	20.91	23.33	23	21.95	21.78	25	25	25	25	25	25
g19340	12	0	0	0	0	0	0	0	0	0	0	0	0
g19341	0	0	0	0	0	0	0	0	0	0	0	0	0
g19342	90	0.08	1.22	0.05	0.09	0.05	0	0.15	0	0	0.07	0.07	0.11
g19343	0	0	0	0	0	0	0	0	0	0	0	0	0
g19344	16	0	0	0	0	0	0	0	0	0	0	0	0
g19345	10	0	0	0	0	0	0	0	0	0	0	0	0
g19346	8	0	0	0	0	0	0	0	0	0	0	0	0
g19347	0	0	0	0	0	0	0	0	0	0	0	0	0
g19348	0	0	0	0	0	0	0	0	0	0	0	0	0
g19349	0	0	0	0	0	0	0	0	0	0	0	0	0
g19350	0	0	0	0	0	0	0	0	0	0	0	0	0
g19351	0	0	0	0	0	0	0	0	0	0	0	0	0
g19352	57	1.29	0.27	3.46	3.43	2.01	0.94	0	0.1	0	0	0.13	0
g19353	0	0	0	0	0	0	0	0	0	0	0	0	0
g19354	0	0	0	0	0	0	0	0	0	0	0	0	0
g19355	0	0	0	0	0	0	0	0	0	0	0	0	0
g19356	0	0	0	0	0	0	0	0	0	0	0	0	0
g19357	123	0.07	0	0.17	0	0.15	0.21	0	0.05	0	0.07	0	0.13
g19358	38	0	0	0.16	0.26	0	0	0.23	0	0.15	0	0	0
g19359	25	0	0	0.25	0.24	0	0	0	0.14	0	0	0.22	0
g19360	0	0	0	0	0	0	0	0	0	0	0	0	0
g19361	2	0	0	0	0	0	0	0	0	0	0	0	0
g19362	14	0	0	0	0	0.26	0	0	0.23	0	0	0	0
g19363	10	0	0	0	0	0	0	0	0	0	0.59	0	0
g19364	25	0	0	0	0	0	0	0.19	0	0.13	0	0	0
g19365	45	0	0	0	0.55	0.5	0.19	0	0.15	0	0.65	0	0
g19366	0	0	0	0	0	0	0	0	0	0	0	0	0
g19367	0	0	0	0	0	0	0	0	0	0	0	0	0
g19368	0	0	0	0	0	0	0	0	0	0	0	0	0
g19369	0	0	0	0	0	0	0	0	0	0	0	0	0
g19370	0	0	0	0	0	0	0	0	0	0	0	0	0
g19371	0	0	0	0	0	0	0	0	0	0	0	0	0
g19372	0	0	0	0	0	0	0	0	0	0	0	0	0
g19373	0	0	0	0	0	0	0	0	0	0	0	0	0
g19374	0	0	0	0	0	0	0	0	0	0	0	0	0
g19375	1	26.87	39.47	14.81	29.73	25	39.02	38.46	38.1	15.38	30.77	6.25	60
g19376	38	0	0.19	0.27	0.53	1.03	0	0.23	1.32	0	1.24	1.47	0
g19377	8	0	0	0	0	0	0	0	0	0	0	0	0
g19378	84	0.07	0.18	0.02	0.08	0.08	0	0.05	0.04	0	0.06	0.07	0
g19379	54	0	0	0	0	0.11	0	0	0	0.06	0.08	0	0
g19380	0	0	0	0	0	0	0	0	0	0	0	0	0
g19381	6	0	0	0	0	0	0	0	0	0	0	0	0
g19382	127	0.07	0.31	0	0.17	0.04	0.14	0.05	0.06	0.12	0	0	0
g19383	0	0	0	0	0	0	0	0	0	0	0	0	0
g19384	0	0	0	0	0	0	0	0	0	0	0	0	0
g19385	0	0	0	0	0	0	0	0	0	0	0	0	0
g19386	151	0.03	0.02	0.01	0.03	0.04	0.03	0.02	0.06	0.04	0.05	0.06	0.03
g19387	0	0	0	0	0	0	0	0	0	0	0	0	0
g19388	47	0	0.09	0.19	0.19	0.1	0.11	0	0	0.07	0	0	0
g19389	30	0.68	0	0.64	0.24	0.33	0.21	0	0	0	0	0	0
g19390	0	0	0	0	0	0	0	0	0	0	0	0	0
g19391	18	2.92	0.74	1.39	0	0.25	0.46	0	0	0	0	0	0
g19392	0	0	0	0	0	0	0	0	0	0	0	0	0
g19393	0	0	0	0	0	0	0	0	0	0	0	0	0
g19394	0	0	0	0	0	0	0	0	0	0	0	0	0
g19395	0	0	0	0	0	0	0	0	0	0	0	0	0
g19396	0	0	0	0	0	0	0	0	0	0	0	0	0
g19397	52	0	0	0	0	0.11	0.14	0	0	0	0	0.15	0.08
g19398	25	1.86	0	1.15	2.72	0.6	3.4	0	0	0.81	0.34	0.33	0.33
g19399	0	0	0	0	0	0	0	0	0	0	0	0	0
g19400	21	0	0	0	0.43	0	0.23	0	0	0	0	0	0
g19401	0	0	0	0	0	0	0	0	0	0	0	0	0
g19402	0	0	0	0	0	0	0	0	0	0	0	0	0
g19403	0	0	0	0	0	0	0	0	0	0	0	0	0
g19404	11	0	0	0	0.76	0	0	0	0	0	0	0	0
g19405	0	0	0	0	0	0	0	0	0	0	0	0	0
g19406	0	0	0	0	0	0	0	0	0	0	0	0	0
g19407	0	0	0	0	0	0	0	0	0	0	0	0	0
g19408	0	0	0	0	0	0	0	0	0	0	0	0	0
g19409	0	0	0	0	0	0	0	0	0	0	0	0	0
g19410	0	0	0	0	0	0	0	0	0	0	0	0	0
g19411	0	0	0	0	0	0	0	0	0	0	0	0	0
g19412	0	0	0	0	0	0	0	0	0	0	0	0	0
g19413	0	0	0	0	0	0	0	0	0	0	0	0	0
g19414	1	0	0	0	0	0	0	0	0	0	0	0	0
g19415	0	0	0	0	0	0	0	0	0	0	0	0	0
g19416	0	0	0	0	0	0	0	0	0	0	0	0	0
g19417	1	0	0	0	0	0	0	0	0	0	0	0	0
g19418	65	0	0.09	0.09	0	0	0	0	0.06	0	0	0	0
g19419	33	0	0	0	0	0.43	0.2	0	0	0.25	0.18	0	0.18
g19420	0	0	0	0	0	0	0	0	0	0	0	0	0
g19421	96	1.68	1.66	1.88	1.84	1.81	1.72	2.08	2.08	2.08	2.01	1.88	2.13
g19422	4	22.37	23.53	39.13	25	25	25	23.96	23.75	54.59	26.47	25	22.92
g19423	0	0	0	0	0	0	0	0	0	0	0	0	0
g19424	9	0	2.22	0	0	2.58	0	0	5.88	0	0	0.85	0
g19425	1	0	0	0	0	0	0	0	0	0	0	0	0
g19426	2	0	5	5	25	9.68	26.93	89.13	63.07	49.32	50	22.73	50
g19427	176	0.07	0.09	0.03	0.09	0.04	0.05	0	0.51	0.02	0.03	0.05	0.04
g19428	4	38.53	42.05	42.25	11.98	33.44	32.49	100	92.72	91.99	45.22	85.32	100
g19429	12	0	0	0.24	0	0.38	0.21	0	0	0	0	0	0
g19430	0	0	0	0	0	0	0	0	0	0	0	0	0
g19431	0	0	0	0	0	0	0	0	0	0	0	0	0
g19432	0	0	0	0	0	0	0	0	0	0	0	0	0
g19433	0	0	0	0	0	0	0	0	0	0	0	0	0
g19435	0	0	0	0	0	0	0	0	0	0	0	0	0
g19436	0	0	0	0	0	0	0	0	0	0	0	0	0
g19437	0	0	0	0	0	0	0	0	0	0	0	0	0
g19438	0	0	0	0	0	0	0	0	0	0	0	0	0
g19439	63	5.46	5.67	6.34	6.24	5.76	5.95	6.08	6.35	6.43	6.17	6.46	6.35
g19440	1	0	0	0	0	0	0	0	0	0	0	0	0
g19441	23	0	0	0	0	0	0	0	0.15	0	0	0	0
g19442	59	0.17	0.14	0.24	0.28	0.13	0.12	0	0.07	0	0	0.08	0
g19443	0	0	0	0	0	0	0	0	0	0	0	0	0
g19444	1	0	0	0	0	0	0	0	0	0	0	0	0
g19445	76	0	0	0	0	0.06	0.07	0	0.06	0.04	0.23	0	0.09
g19446	81	0.23	0.1	0.06	0.07	0	0	0.05	0	0.13	0.19	0	0.21
g19447	0	0	0	0	0	0	0	0	0	0	0	0	0
g19448	0	0	0	0	0	0	0	0	0	0	0	0	0
g19449	6	0	0	0	0	0	0	0	0	0	0	0	0
g19450	55	2.05	1.68	2.63	1.36	1.93	1.7	1.89	2	2.85	1.26	1.7	1.82
g19451	2	32.15	32.35	32.61	33.34	44.45	39.48	50	50	50	45.45	50	46.16
g19452	0	0	0	0	0	0	0	0	0	0	0	0	0
g19453	40	0	0.21	0	0	0	0	0	0	0	0	0.23	0
g19454	4	0	0	0	0	0	0	0	0	0	0	0	0
g19455	150	0.04	0.06	0.08	0.06	0.08	0.04	0.04	0.03	0.03	0.03	0	0.28
g19456	0	0	0	0	0	0	0	0	0	0	0	0	0
g19457	0	0	0	0	0	0	0	0	0	0	0	0	0
g19458	3	0	0	0	0	0	0	1.45	0	0	0	0	0
g19459	1	0	0	0	0	0	0	0	0	0	0	0	0
g19460	0	0	0	0	0	0	0	0	0	0	0	0	0
g19461	0	0	0	0	0	0	0	0	0	0	0	0	0
g19463	0	0	0	0	0	0	0	0	0	0	0	0	0
g19464	0	0	0	0	0	0	0	0	0	0	0	0	0
g19465	78	10.39	6.53	9.37	13.9	9.36	4.51	4.15	0.9	2.78	12.62	1.31	1.23
g19466	45	27.52	17.43	19.04	30.53	22.68	21.07	11.07	9.74	7.34	22.89	16.06	3.32
g19467	5	27.36	65.77	30.5	35.68	61.11	62.23	91.12	94.57	59.37	72.5	97.24	95.22
g19468	0	0	0	0	0	0	0	0	0	0	0	0	0
g19469	0	0	0	0	0	0	0	0	0	0	0	0	0
g19470	0	0	0	0	0	0	0	0	0	0	0	0	0
g19471	46	0	0.28	0.14	0.22	0.39	0.42	0	0	0	0.08	0	0
g19472	2	0	0	0	0	0	0	0	0	2.63	0	0	0
g19473	35	9.14	9.36	10.85	10.33	10.7	11.24	11.43	11.43	11.23	11.43	11.43	11.43
g19474	3	0	0	0	0	0	0	0	0	0	0	0	0
g19475	68	4.41	2.78	4.17	3.24	4.8	5.17	5.88	5.88	5.83	5.88	5.78	5.78
g19476	0	0	0	0	0	0	0	0	0	0	0	0	0
g19477	0	0	0	0	0	0	0	0	0	0	0	0	0
g19478	1	0	9.09	0	0	0	0	0	0	0	0	0	0
g19479	2	20.36	13.57	28.38	27.5	0	12.66	39.05	48.95	50	90.41	8.34	48.58
g19480	4	22.12	37.51	37.91	36.47	5.07	13.1	46.87	95.45	47.48	49.66	1.67	62.5
g19481	1	6.25	0	0	0	31.58	0	0	0	4.17	0	40	0
g19483	0	0	0	0	0	0	0	0	0	0	0	0	0
g19484	0	0	0	0	0	0	0	0	0	0	0	0	0
g19485	0	0	0	0	0	0	0	0	0	0	0	0	0
g19486	17	0.65	0	2.14	12.37	0.55	0	0.57	0	0.74	6.5	0	0.77
g19487	4	0	0	0	0	0	0	0	0	0	0	0	0
g19488	0	0	0	0	0	0	0	0	0	0	0	0	0
g19489	184	0.08	0.04	0.05	0.15	0.07	0.03	0.08	0.09	0.05	0.09	0	0
g19490	1	36.36	76.92	83.33	80	60.87	90	100	100	100	100	100	100
g19491	13	0	0	0	0	0	0	0	0	0	0	0	0
g19492	0	0	0	0	0	0	0	0	0	0	0	0	0
g19493	0	0	0	0	0	0	0	0	0	0	0	0	0
g19494	0	0	0	0	0	0	0	0	0	0	0	0	0
g19495	0	0	0	0	0	0	0	0	0	0	0	0	0
g19496	0	0	0	0	0	0	0	0	0	0	0	0	0
g19497	0	0	0	0	0	0	0	0	0	0	0	0	0
g19498	0	0	0	0	0	0	0	0	0	0	0	0	0
g19499	4	0	0	0	0	0	0	0	0	0	0	0	1.47
g19500	0	0	0	0	0	0	0	0	0	0	0	0	0
g19501	14	0	0	0	0	0	0	0.22	0	0	0	0	0
g19502	37	0.23	0	0	0	0	0.17	0	0	0.21	0	0	0
g19503	89	0.31	0.57	0	0.09	1.01	0.22	0	0	0	0	0.07	0.13
g19504	43	0	0.17	0	0	0	0.18	0	0	0.08	0.12	0.18	0
g19505	19	0	0	0	0	0.11	0	0	0	0	0	0	0
g19506	0	0	0	0	0	0	0	0	0	0	0	0	0
g19507	16	0.96	0	0.39	0	0.3	0.28	0	0	0	0	0	0
g19508	0	0	0	0	0	0	0	0	0	0	0	0	0
g19509	0	0	0	0	0	0	0	0	0	0	0	0	0
g19510	0	0	0	0	0	0	0	0	0	0	0	0	0
g19511	2	0	0	0	0	0	0	0	0	0	0	0	0
g19512	0	0	0	0	0	0	0	0	0	0	0	0	0
g19513	0	0	0	0	0	0	0	0	0	0	0	0	0
g19514	6	83.87	77.75	88.14	83.84	83.23	73.02	97.78	97.78	97.25	100	100	98.69
g19515	0	0	0	0	0	0	0	0	0	0	0	0	0
g19516	0	0	0	0	0	0	0	0	0	0	0	0	0
g19517	0	0	0	0	0	0	0	0	0	0	0	0	0
g19518	0	0	0	0	0	0	0	0	0	0	0	0	0
g19519	0	0	0	0	0	0	0	0	0	0	0	0	0
g19520	3	0	0	0	0	0	0	0	0	0	0	0	0
g19521	58	1.91	2.56	2.6	2.36	2.28	2.83	3.28	3.45	2.84	3.37	3.12	3.16
g19522	0	0	0	0	0	0	0	0	0	0	0	0	0
g19523	7	0	0	0	0	0	0	0	0	0	0	0	0
g19524	0	0	0	0	0	0	0	0	0	0	0	0	0
g19525	7	0	0	0	0	0	0	0	0	0	0	0	0
g19526	0	0	0	0	0	0	0	0	0	0	0	0	0
g19527	5	19.4	12.73	23.97	22.27	15.64	25.3	64.37	46.86	47.9	49.84	32.83	53.82
g19528	0	0	0	0	0	0	0	0	0	0	0	0	0
g19529	1	72.22	36.36	17.65	81.82	75	95.24	100	100	100	100	90.91	100
g19530	1	60	81.82	38.89	100	72.22	90.91	100	100	100	100	93.33	100
g19531	4	67.08	62.56	43.92	57.09	53.3	60.49	98.44	100	98.91	100	100	94.64
g19532	7	29.54	26.95	26.63	41.03	26.89	28.98	37.08	25.57	26.44	31.63	25.45	34.66
g19533	54	24.93	19.66	23.01	24.85	19.73	27.05	32.53	25.62	25.94	39.86	23.25	33.71
g19534	0	0	0	0	0	0	0	0	0	0	0	0	0
g19535	1	0	0	0	0	0	0	0	0	0	0	0	0
g19536	0	0	0	0	0	0	0	0	0	0	0	0	0
g19537	2	0	0	0	0	1.47	0	0	0	0	0	0	0
g19538	1	0	0	0	0	0	0	0	0	0	0	0	0
g19539	0	0	0	0	0	0	0	0	0	0	0	0	0
g19540	23	0	0.4	0	0	0	0	0	0	0	0	0	0
g19541	0	0	0	0	0	0	0	0	0	0	0	0	0
g19542	0	0	0	0	0	0	0	0	0	0	0	0	0
g19543	0	0	0	0	0	0	0	0	0	0	0	0	0
g19544	0	0	0	0	0	0	0	0	0	0	0	0	0
g19545	10	0	0	1.69	0	1.39	0	0	0.39	0	0.42	0	0
g19546	24	0	0	0.24	0	0	0	0.33	0.1	0	0	0	0.15
g19547	3	0	0	0	3.03	0	0	0	0	0	0	0	0
g19548	22	3.9	3.72	4.3	3.57	4.09	4.09	3.98	4.69	4.34	4.55	4.55	4.55
g19549	13	0	0	0	0	0	0	0	0	0	0	0	0
g19550	48	0	0	0	0	0	0	0	0.13	0	0	0.28	0
g19551	93	0.65	0.22	0.1	0.16	0.06	0.08	0	0.07	0.09	0.05	0	0.06
g19552	2	80.95	100	100	90	91.66	96.43	98.34	97.37	95.84	100	96.66	100
g19553	38	0	0	0	0	0.11	0	0	0	0	0	0	0.22
g19554	46	0.14	0	0	0	0	0	0	0.12	0.08	0	0	0
g19555	1	0	0	0	0	0	0	0	0	0	0	0	0
g19556	0	0	0	0	0	0	0	0	0	0	0	0	0
g19557	1	100	100	93.33	80	81.25	94.74	100	100	96.43	100	100	94.12
g19558	53	0	0.16	0.09	0	0	0	0.19	0	0.05	0	0	0
g19559	1	0	0	0	0	0	0	0	0	0	0	0	0
g19560	35	0	0.19	0	0	0	0	0	0.12	0	0.09	0	0
g19561	45	0	0	0	0.22	0	0	0	0	0	0	0.12	0
g19562	5	0	0	0	0	0	0	0	0	0	0	0	0
g19563	28	0	0.95	0	0	0.45	0	0	0	0	0.1	0	0.17
g19564	106	3.21	3.71	3.34	3.08	3.54	4.01	4.57	4.72	4.62	4.34	4.71	4.12
g19565	13	0	0	0.59	0	0	0	0	0	0	0	0	0
g19566	19	0	0	0	0	0.31	0	0	0	0	0	0	0
g19567	55	0	0.17	0.35	0	0.07	0.1	0	0.13	0	0.07	0	0
g19568	0	0	0	0	0	0	0	0	0	0	0	0	0
g19569	0	0	0	0	0	0	0	0	0	0	0	0	0
g19570	35	0	0.76	0.37	0	0	0.17	0.12	0.3	0	0.14	0	0
g19571	0	0	0	0	0	0	0	0	0	0	0	0	0
g19572	19	0	0.38	0	0.4	0	0	0.33	0	0	0	0	0
g19573	0	0	0	0	0	0	0	0	0	0	0	0	0
g19574	0	0	0	0	0	0	0	0	0	0	0	0	0
g19575	0	0	0	0	0	0	0	0	0	0	0	0	0
g19576	0	0	0	0	0	0	0	0	0	0	0	0	0
g19577	0	0	0	0	0	0	0	0	0	0	0	0	0
g19578	0	0	0	0	0	0	0	0	0	0	0	0	0
g19579	0	0	0	0	0	0	0	0	0	0	0	0	0
g19580	6	0	0	0	0	0	0	0	0	0	0.88	0	0
g19581	0	0	0	0	0	0	0	0	0	0	0	0	0
g19582	0	0	0	0	0	0	0	0	0	0	0	0	0
g19583	10	0	0	0	0	0	0	0	0	0.39	0	0.53	0
g19584	0	0	0	0	0	0	0	0	0	0	0	0	0
g19585	0	0	0	0	0	0	0	0	0	0	0	0	0
g19586	0	0	0	0	0	0	0	0	0	0	0	0	0
g19587	0	0	0	0	0	0	0	0	0	0	0	0	0
g19588	0	0	0	0	0	0	0	0	0	0	0	0	0
g19589	0	0	0	0	0	0	0	0	0	0	0	0	0
g19590	0	0	0	0	0	0	0	0	0	0	0	0	0
g19591	3	86.5	80.99	80.73	92.48	91.73	97.22	100	100	100	98.15	100	100
g19592	0	0	0	0	0	0	0	0	0	0	0	0	0
g19593	0	0	0	0	0	0	0	0	0	0	0	0	0
g19594	0	0	0	0	0	0	0	0	0	0	0	0	0
g19595	0	0	0	0	0	0	0	0	0	0	0	0	0
g19596	1	0	0	0	0	0	0	0	0	0	0	0	0
g19597	39	0	0	0	0	0	0	0.09	0	0.09	0	0.53	0.24
g19598	0	0	0	0	0	0	0	0	0	0	0	0	0
g19599	0	0	0	0	0	0	0	0	0	0	0	0	0
g19600	36	0	0	0	0	0	0	0	0	0	0.15	0	0.14
g19601	66	2.8	1.86	2.66	3.21	3.04	2.53	2.94	3.03	2.65	3.14	3.03	3.03
g19602	0	0	0	0	0	0	0	0	0	0	0	0	0
g19603	0	0	0	0	0	0	0	0	0	0	0	0	0
g19604	0	0	0	0	0	0	0	0	0	0	0	0	0
g19605	5	0	0	0	0	0	0	0	0	0	0	0	0
g19606	0	0	0	0	0	0	0	0	0	0	0	0	0
g19607	16	0	0	0	0	0	0	0	0	0	0	0	0
g19608	4	0	0	0	0	0	0	0	0	0	0	0	0
g19609	246	0.02	0	0	0.03	0.02	0.02	0.02	0.11	0.05	0.02	0.09	0
g19610	0	0	0	0	0	0	0	0	0	0	0	0	0
g19611	2	72.72	69.23	77.5	68.46	82.95	83.34	100	97.5	100	100	100	97.06
g19612	8	55.83	51.46	55.63	56.48	57.09	52.5	62.5	62.5	61.6	59.75	62.5	62.5
g19613	0	0	0	0	0	0	0	0	0	0	0	0	0
g19614	0	0	0	0	0	0	0	0	0	0	0	0	0
g19615	0	0	0	0	0	0	0	0	0	0	0	0	0
g19616	0	0	0	0	0	0	0	0	0	0	0	0	0
g19617	0	0	0	0	0	0	0	0	0	0	0	0	0
g19618	0	0	0	0	0	0	0	0	0	0	0	0	0
g19619	71	5.51	14.42	32.24	16.83	6.92	29.08	7.71	22.9	42.9	16.54	6.47	21.82
g19620	4	0	0	0	0	0	0	0	0	0	0	0	0
g19621	2	90.45	93.75	88.33	79.77	86.53	100	93.75	94.12	100	100	100	100
g19622	62	0	0	0	0.08	0	0	0	0	0	0.07	0.16	0.07
g19623	15	0	0	0	0	0	0	0	0	0	0	0.42	0
g19624	0	0	0	0	0	0	0	0	0	0	0	0	0
g19625	8	2.5	0.96	1.97	5	9.21	7.96	8.33	5	4.69	6.67	7.69	4.5
g19626	8	11.46	11.6	10.29	12.96	11.61	12.5	12.5	12.5	12.8	12.5	10.23	12.5
g19627	72	21.31	21.36	22.65	22.01	20.77	20.16	20.42	21.06	29.19	25.87	18.05	22.1
g19628	0	0	0	0	0	0	0	0	0	0	0	0	0
g19629	0	0	0	0	0	0	0	0	0	0	0	0	0
g19630	0	0	0	0	0	0	0	0	0	0	0	0	0
g19631	0	0	0	0	0	0	0	0	0	0	0	0	0
g19632	0	0	0	0	0	0	0	0	0	0	0	0	0
g19633	0	0	0	0	0	0	0	0	0	0	0	0	0
g19634	37	4.96	4.73	4.41	4.86	5.09	4.99	5.41	5.41	5.1	5.16	5.65	5.18
g19635	0	0	0	0	0	0	0	0	0	0	0	0	0
g19636	0	0	0	0	0	0	0	0	0	0	0	0	0
g19637	0	0	0	0	0	0	0	0	0	0	0	0	0
g19638	6	0	0	0.93	0	1.04	0	0	0	0	0	0	0
g19639	85	0	0	0.07	0	0.12	0.08	0	0.06	0.12	0	0.08	0.1
g19640	0	0	0	0	0	0	0	0	0	0	0	0	0
g19641	48	0.08	0	0	0	0.26	0	0	0	0	0.12	0	0.17
g19642	0	0	0	0	0	0	0	0	0	0	0	0	0
g19643	0	0	0	0	0	0	0	0	0	0	0	0	0
g19644	12	0	0	0	0	0	0	0	0	0	0.44	0	0
g19645	0	0	0	0	0	0	0	0	0	0	0	0	0
g19646	0	0	0	0	0	0	0	0	0	0	0	0	0
g19647	13	0	0.59	0	0	0	0	0	0	0	0	0.51	0
g19648	36	0.71	0	0.19	0	0.15	0.78	0	0	0.1	0	0	0
g19649	7	0	0	1.19	0	0	0	0	0	0	0	0	0
g19650	16	0.22	0	0	0	0.37	0	0	0.25	0.67	0	0	0
g19651	3	0	0	0	0	0	0	0	0	0	0	0	0
g19652	0	0	0	0	0	0	0	0	0	0	0	0	0
g19653	0	0	0	0	0	0	0	0	0	0	0	0	0
g19654	111	3.53	3.05	1.98	4.06	3.8	1.48	2.36	1.68	1.88	1.77	1.59	2.59
g19655	5	75.22	71.92	73.85	79.18	77.91	70.49	99.05	99.23	95.71	94.99	95.38	91.33
g19656	0	0	0	0	0	0	0	0	0	0	0	0	0
g19657	0	0	0	0	0	0	0	0	0	0	0	0	0
g19658	0	0	0	0	0	0	0	0	0	0	0	0	0
g19659	2	4	7.69	35.74	7.5	8.51	5	17.16	47.05	88.31	55.91	14.54	8.49
g19660	0	0	0	0	0	0	0	0	0	0	0	0	0
g19661	0	0	0	0	0	0	0	0	0	0	0	0	0
g19662	9	0	0	0	0	0	0	0	0	0	0	0	0
g19663	0	0	0	0	0	0	0	0	0	0	0	0	0
g19664	0	0	0	0	0	0	0	0	0	0	0	0	0
g19665	0	0	0	0	0	0	0	0	0	0	0	0	0
g19666	0	0	0	0	0	0	0	0	0	0	0	0	0
g19667	13	18.01	22.25	14.22	11.64	14.25	12.49	65.77	70.61	64.88	4.91	73.09	20.31
g19668	4	18.89	21.44	12.58	3.57	12.09	5.33	73.59	90.8	92.44	5.26	73.81	22.28
g19669	0	0	0	0	0	0	0	0	0	0	0	0	0
g19670	0	0	0	0	0	0	0	0	0	0	0	0	0
g19671	0	0	0	0	0	0	0	0	0	0	0	0	0
g19672	3	0	0	0	0	0	0	0	0	0	0	0	0
g19673	2	0	0	0	0	0	0	0	2.63	0	0	0	0
g19674	0	0	0	0	0	0	0	0	0	0	0	0	0
g19675	0	0	0	0	0	0	0	0	0	0	0	0	0
g19676	0	0	0	0	0	0	0	0	0	0	0	0	0
g19677	0	0	0	0	0	0	0	0	0	0	0	0	0
g19678	0	0	0	0	0	0	0	0	0	0	0	0	0
g19679	2	81.59	90	68.2	90	82.94	87.56	97.62	97.5	93.15	97.91	100	96.43
g19680	7	0	0	0	0	0	0.79	0.62	0	0	0	0	0
g19681	4	0	0	0	0	0	0	0	0	0	0	0	0
g19682	30	0	0	0	0	0	0	0	0	0.11	0	0	0
g19683	0	0	0	0	0	0	0	0	0	0	0	0	0
g19684	0	0	0	0	0	0	0	0	0	0	0	0	0
g19685	0	0	0	0	0	0	0	0	0	0	0	0	0
g19686	0	0	0	0	0	0	0	0	0	0	0	0	0
g19687	0	0	0	0	0	0	0	0	0	0	0	0	0
g19688	1	0	0	0	0	0	0	0	0	0	0	0	0
g19689	3	3.7	0	0	0	0	0	9.72	0	0	0	0	0
g19690	3	0	0	0	0	0	0	1.23	0	0	1.85	0	0
