gene	meth_pos	meth_density	mean_meth
g18743	1	50	0
g18744	0	0	0
g18745	0	0	0
g18746	0	0	0
g18747	1	50	170
g18748	0	0	0
g18749	16	800	158.44
g18750	0	0	0
g18751	0	0	0
g18752	0	0	0
g18753	0	0	0
g18754	52	2600	0.1
g18755	0	0	0
g18756	33	1650	80.18
g18757	0	0	0
g18758	0	0	0
g18759	0	0	0
g18760	6	300	0
g18761	15	750	0
g18762	0	0	0
g18763	0	0	0
g18764	54	2700	0.17
g18765	0	0	0
g18766	0	0	0
g18767	0	0	0
g18768	0	0	0
g18769	0	0	0
g18770	0	0	0
g18771	51	2550	2.9
g18772	0	0	0
g18773	0	0	0
g18774	0	0	0
g18775	0	0	0
g18776	0	0	0
g18777	0	0	0
g18778	9	450	8
g18779	0	0	0
g18780	15	750	0
g18781	4	200	0
g18782	130	6500	0.38
g18783	36	1800	0.08
g18784	3	150	201.67
g18785	0	0	0
g18786	30	1500	151.33
g18787	5	250	74
g18788	0	0	0
g18789	12	600	0
g18790	4	200	223.25
g18791	0	0	0
g18792	12	600	0.17
g18793	30	1500	0.07
g18794	0	0	0
g18795	57	2850	1
g18796	5	250	0.2
g18797	94	4700	1.95
g18798	135	6750	0.15
g18799	47	2350	0.06
g18800	0	0	0
g18801	0	0	0
g18802	24	1200	0
g18803	28	1400	0.04
g18804	52	2600	0.12
g18805	0	0	0
g18806	2	100	0
g18807	3	150	51.33
g18808	22	1100	0
g18809	57	2850	3.61
g18810	41	2050	4.37
tRNA-Met349_gene	0	0	0
g18811	0	0	0
g18812	0	0	0
g18813	29	1450	0.31
g18814	33	1650	0.36
g18815	20	1000	0.05
g18816	3	150	177.33
g18817	0	0	0
g18818	104	5200	0.06
g18819	107	5350	0.29
g18820	0	0	0
g18821	184	9200	0.23
tRNA-His361_gene	0	0	0
tRNA-His360_gene	0	0	0
tRNA-His359_gene	0	0	0
tRNA-His358_gene	0	0	0
tRNA-His357_gene	0	0	0
tRNA-His356_gene	0	0	0
tRNA-His355_gene	0	0	0
tRNA-His354_gene	0	0	0
tRNA-His353_gene	0	0	0
tRNA-His352_gene	0	0	0
tRNA-His351_gene	0	0	0
tRNA-His350_gene	0	0	0
g18822	0	0	0
g18823	0	0	0
g18824	0	0	0
g18825	0	0	0
g18826	0	0	0
g18827	16	800	75.94
g18828	26	1300	6.65
g18829	6	300	0
g18830	39	1950	0.1
g18831	0	0	0
g18832	0	0	0
g18833	0	0	0
g18834	0	0	0
g18835	38	1900	2.74
g18836	0	0	0
g18837	0	0	0
g18838	0	0	0
g18839	0	0	0
g18840	90	4500	0.09
g18841	114	5700	0.07
g18842	6	300	26.17
g18843	4	200	0.25
g18844	0	0	0
g18845	0	0	0
g18846	43	2150	0.26
g18847	36	1800	0.58
g18848	80	4000	0.09
g18849	55	2750	0.56
g18850	0	0	0
g18851	0	0	0
g18852	0	0	0
g18853	0	0	0
g18854	0	0	0
g18856	195	9750	0.26
g18857	0	0	0
g18858	0	0	0
g18859	12	600	0.08
g18860	366	18300	1.25
g18861	0	0	0
g18862	0	0	0
g18863	0	0	0
g18864	0	0	0
g18865	0	0	0
g18866	26	1300	0.35
g18867	29	1450	188.97
g18868	1	50	200
g18869	16	800	0.19
g18871	12	600	66.08
g18872	0	0	0
g18873	2	100	95
g18874	6	300	0
g18875	2	100	0
g18876	48	2400	96.71
g18877	0	0	0
g18878	0	0	0
g18879	5	250	0
g18880	25	1250	23.96
g18881	117	5850	570.21
g18882	0	0	0
g18883	6	300	0
g18884	34	1700	0.06
g18885	38	1900	0.13
g18886	0	0	0
g18887	118	5900	0.21
tRNA-Arg362_gene	7	350	0.57
tRNA-Ile367_gene	10	500	1.4
tRNA-Lys366_gene	6	300	0.83
tRNA-Arg363_gene	7	350	1.57
tRNA-Ile365_gene	10	500	1.9
tRNA-Lys364_gene	6	300	1.17
g18888	0	0	0
g18889	0	0	0
g18890	0	0	0
g18891	0	0	0
g18892	9	450	168.44
g18893	2	100	196.5
g18894	0	0	0
g18895	0	0	0
g18896	3	150	0
g18897	4	200	49
g18898	0	0	0
g18899	0	0	0
g18900	2	100	0
g18901	5	250	0
g18902	38	1900	11.24
g18903	1	50	7
g18904	0	0	0
g18905	0	0	0
g18906	0	0	0
g18907	0	0	0
g18908	24	1200	0.25
g18909	0	0	0
g18910	0	0	0
g18911	0	0	0
g18912	30	1500	0
g18913	31	1550	15.58
g18914	0	0	0
g18915	28	1400	0.14
g18916	10	500	0
g18917	4	200	0
g18918	0	0	0
g18919	0	0	0
g18920	0	0	0
g18921	0	0	0
g18922	4	200	0
g18923	0	0	0
g18924	0	0	0
g18925	22	1100	0.14
g18926	0	0	0
g18927	290	14500	0.4
g18928	66	3300	0.42
g18929	23	1150	0.04
g18930	19	950	1
g18931	0	0	0
g18932	0	0	0
g18933	0	0	0
g18934	0	0	0
g18935	0	0	0
g18936	0	0	0
g18937	0	0	0
g18938	0	0	0
g18939	0	0	0
g18940	3	150	0
g18941	12	600	0.17
g18942	8	400	1.25
g18943	6	300	0.33
g18944	9	450	6.33
g18945	40	2000	0.05
g18946	10	500	0
g18947	0	0	0
g18948	0	0	0
g18949	4	200	101.25
g18950	0	0	0
g18951	0	0	0
g18952	0	0	0
g18953	0	0	0
g18954	0	0	0
g18955	0	0	0
g18956	20	1000	0.1
g18957	27	1350	0
g18958	34	1700	0.18
g18959	0	0	0
g18960	0	0	0
g18961	23	1150	1.3
g18962	75	3750	0.13
g18963	22	1100	0.27
g18964	113	5650	0.19
g18965	190	9500	0.31
g18966	116	5800	9.82
g18967	36	1800	0.08
g18968	0	0	0
g18969	2	100	0
g18970	0	0	0
g18971	0	0	0
g18972	16	800	103.12
g18973	128	6400	92.98
g18974	5	250	73
g18975	66	3300	197.12
g18976	35	1750	200.37
g18977	74	3700	95.78
g18978	4	200	66.5
g18979	105	5250	0.22
g18980	0	0	0
g18981	0	0	0
g18982	0	0	0
g18983	0	0	0
g18984	0	0	0
g18985	0	0	0
g18986	62	3100	131.69
g18987	0	0	0
g18988	0	0	0
g18989	0	0	0
g18990	0	0	0
g18991	0	0	0
g18992	26	1300	0.12
g18993	26	1300	0.35
g18994	17	850	0.82
g18995	0	0	0
g18996	67	3350	59.73
g18997	1	50	181
g18998	4	200	166
g18999	173	8650	3.71
g19000	0	0	0
g19001	39	1950	0.03
g19002	17	850	0.06
g19003	15	750	0.07
g19004	2	100	0
g19005	37	1850	0.05
g19007	35	1750	0.57
g19008	0	0	0
g19009	0	0	0
g19010	108	5400	0.14
g19011	27	1350	0.04
g19012	0	0	0
g19013	19	950	0.05
g19014	0	0	0
g19015	0	0	0
g19016	12	600	0.08
g19017	0	0	0
g19018	2	100	207.5
g19019	0	0	0
g19020	0	0	0
g19021	32	1600	0.09
g19022	11	550	0
g19023	26	1300	0.15
g19024	0	0	0
g19025	3	150	0.67
g19026	15	750	0.13
g19027	23	1150	0.09
g19028	29	1450	0.03
g19029	0	0	0
g19030	7	350	0
g19031	5	250	0
g19032	0	0	0
g19033	5	250	31
g19034	0	0	0
g19035	0	0	0
g19036	16	800	6.56
g19037	21	1050	0.43
g19038	0	0	0
g19039	0	0	0
g19040	0	0	0
g19041	47	2350	2.4
g19042	4	200	0.5
g19043	100	5000	0.1
g19044	0	0	0
g19045	0	0	0
g19046	0	0	0
g19047	0	0	0
g19048	0	0	0
g19049	21	1050	24.19
g19050	0	0	0
g19051	0	0	0
g19052	0	0	0
g19053	16	800	21
g19054	1	50	181
g19055	11	550	0.09
g19056	13	650	0
g19057	8	400	0
g19058	0	0	0
g19059	0	0	0
g19060	14	700	0.14
g19061	0	0	0
g19062	82	4100	0.28
g19063	0	0	0
g19064	0	0	0
g19065	5	250	0
g19066	0	0	0
g19067	8	400	0
g19068	3	150	0
g19069	2	100	0
g19070	56	2800	0.2
g19071	0	0	0
g19072	0	0	0
g19073	50	2500	0.24
g19074	0	0	0
g19075	18	900	82.33
tRNA-Gly368_gene	6	300	0.5
g19076	0	0	0
g19077	0	0	0
g19078	0	0	0
g19079	20	1000	0.75
g19080	5	250	195
g19081	0	0	0
g19082	0	0	0
g19083	0	0	0
g19084	0	0	0
g19085	3	150	169
g19086	0	0	0
g19087	0	0	0
g19088	1	50	0
g19089	47	2350	0.13
g19090	20	1000	0.3
g19091	0	0	0
g19092	0	0	0
g19093	0	0	0
g19094	0	0	0
g19095	0	0	0
g19096	0	0	0
g19097	60	3000	0.5
g19098	94	4700	1.12
g19099	0	0	0
g19100	36	1800	150.56
g19101	99	4950	0.67
g19102	44	2200	0.05
g19103	4	200	180
g19104	0	0	0
g19105	2	100	0
g19106	69	3450	0.23
g19107	41	2050	0.44
g19108	155	7750	0.54
g19109	103	5150	0.51
g19110	0	0	0
g19111	7	350	0
g19112	0	0	0
g19113	95	4750	0.11
g19114	16	800	0.12
g19115	13	650	6
g19116	3	150	0
g19117	2	100	0
g19118	66	3300	0.3
g19119	0	0	0
g19120	0	0	0
g19121	124	6200	0.31
g19122	0	0	0
g19123	0	0	0
g19124	0	0	0
g19125	0	0	0
g19126	0	0	0
g19127	0	0	0
g19128	11	550	150.73
g19129	101	5050	0.87
g19130	49	2450	0.06
g19131	0	0	0
g19132	0	0	0
g19133	0	0	0
g19134	0	0	0
g19135	0	0	0
g19136	0	0	0
g19137	0	0	0
g19138	5	250	0
g19139	23	1150	0.22
g19140	11	550	0.09
g19141	16	800	0
g19142	55	2750	0
g19143	1	50	0
g19144	82	4100	0.07
g19145	40	2000	0.03
g19146	20	1000	0
g19147	18	900	0.17
g19148	30	1500	0
g19149	62	3100	0.15
g19150	0	0	0
g19151	11	550	0.45
g19152	32	1600	0.09
g19153	0	0	0
g19154	0	0	0
g19155	0	0	0
g19156	0	0	0
g19157	0	0	0
g19158	1	50	188
g19159	0	0	0
g19160	3	150	0.33
g19161	6	300	0
g19162	22	1100	0.18
g19163	5	250	0
g19164	0	0	0
g19165	85	4250	0.07
g19166	87	4350	0.1
g19167	13	650	0.23
g19168	0	0	0
g19169	0	0	0
g19170	33	1650	0.06
g19171	17	850	0.06
g19172	11	550	0.09
g19173	6	300	0
g19174	9	450	0.22
g19175	6	300	0.33
g19176	7	350	0
g19177	0	0	0
g19178	5	250	0
g19179	16	800	0.25
g19180	0	0	0
g19181	0	0	0
g19182	0	0	0
g19183	0	0	0
g19184	72	3600	0.12
g19185	128	6400	9.39
tRNA-iMet369_gene	0	0	0
g19186	1	50	202
g19187	1	50	0
g19188	188	9400	0.71
g19189	0	0	0
g19190	12	600	121.58
g19191	0	0	0
g19192	49	2450	0.02
g19193	0	0	0
g19194	3	150	0
g19195	5	250	80.6
g19196	0	0	0
g19197	0	0	0
g19198	0	0	0
g19199	0	0	0
g19200	0	0	0
g19201	0	0	0
g19202	0	0	0
g19203	0	0	0
g19204	0	0	0
g19205	0	0	0
g19206	7	350	185.57
g19207	72	3600	0.08
g19208	39	1950	63.18
g19209	1	50	81
g19210	18	900	68.06
g19211	36	1800	0.06
g19212	9	450	0.78
g19213	175	8750	0.17
g19214	20	1000	0.05
g19215	0	0	0
g19216	10	500	0
g19217	0	0	0
g19218	0	0	0
g19219	2	100	0
g19220	26	1300	0.12
g19221	3	150	0
g19222	0	0	0
g19223	33	1650	26.91
g19224	29	1450	96.1
g19225	69	3450	1.32
g19226	0	0	0
g19227	0	0	0
g19228	19	950	0.11
g19229	28	1400	0.18
g19230	4	200	0
g19231	2	100	0
g19232	20	1000	0.15
g19233	87	4350	27.45
g19234	13	650	0
g19235	0	0	0
g19236	2	100	185.5
g19237	25	1250	1.16
g19238	0	0	0
g19239	0	0	0
g19240	0	0	0
g19241	0	0	0
g19242	0	0	0
g19243	0	0	0
g19244	2	100	170
g19245	0	0	0
g19246	0	0	0
g19247	47	2350	0.09
g19248	35	1750	0.43
g19249	154	7700	2.12
g19250	14	700	0
g19251	62	3100	8.79
g19252	4	200	0
g19253	16	800	0.12
g19254	153	7650	0.22
g19255	104	5200	0.14
g19256	89	4450	2.54
g19257	10	500	0.1
g19258	0	0	0
g19259	0	0	0
g19260	0	0	0
g19261	7	350	129.57
g19262	7	350	170.57
g19263	3	150	187.33
g19264	70	3500	94.43
g19265	1	50	95
g19266	0	0	0
g19267	0	0	0
g19268	0	0	0
g19269	0	0	0
g19270	0	0	0
g19271	57	2850	0.75
g19272	3	150	0
g19273	39	1950	0.26
g19274	0	0	0
g19275	13	650	0
g19276	37	1850	0.11
g19277	15	750	0.07
g19278	31	1550	0.03
g19279	9	450	0
g19280	0	0	0
g19281	3	150	0
g19282	91	4550	0.1
g19283	55	2750	0.15
g19284	114	5700	0.13
g19285	54	2700	0.07
g19286	50	2500	0.32
g19287	15	750	0.33
g19288	1	50	0
g19289	0	0	0
g19290	0	0	0
g19291	0	0	0
g19292	0	0	0
g19293	0	0	0
g19294	57	2850	0.07
g19295	0	0	0
g19296	0	0	0
g19297	14	700	47.43
tRNA-Leu370_gene	0	0	0
tRNA-Leu385_gene	0	0	0
tRNA-Leu371_gene	0	0	0
tRNA-Leu384_gene	0	0	0
tRNA-Leu383_gene	0	0	0
tRNA-Leu372_gene	0	0	0
tRNA-Leu382_gene	5	250	0
tRNA-Leu373_gene	7	350	1
tRNA-Leu381_gene	5	250	0.2
tRNA-Leu374_gene	7	350	0.86
tRNA-Leu380_gene	5	250	0.6
tRNA-Leu375_gene	7	350	1.29
tRNA-Leu379_gene	5	250	0.2
tRNA-Leu376_gene	5	250	1.6
tRNA-Leu378_gene	0	0	0
tRNA-Leu377_gene	0	0	0
g19298	29	1450	0.31
g19299	18	900	0
g19300	0	0	0
g19301	0	0	0
g19302	21	1050	0
g19303	19	950	0.16
g19304	48	2400	0.1
g19305	21	1050	0.14
g19306	19	950	0.11
g19307	0	0	0
g19308	5	250	0.2
g19309	4	200	94
g19310	0	0	0
g19311	9	450	222.89
g19312	0	0	0
g19313	0	0	0
g19314	0	0	0
g19315	17	850	2.53
g19316	18	900	1.33
g19317	52	2600	0.04
g19318	3	150	0
g19319	0	0	0
g19320	0	0	0
g19321	15	750	0.07
g19322	0	0	0
g19323	11	550	0.82
g19324	16	800	185.94
g19325	0	0	0
g19326	104	5200	36.15
g19327	4	200	0
g19328	7	350	0
g19329	6	300	0
g19330	1	50	0
g19331	1	50	0
g19332	0	0	0
g19333	0	0	0
g19334	46	2300	0.7
g19335	26	1300	0.08
g19336	22	1100	5.86
g19337	0	0	0
g19338	0	0	0
g19339	8	400	39.25
g19340	12	600	0
g19341	0	0	0
g19342	90	4500	0.27
g19343	0	0	0
g19344	16	800	0
g19345	10	500	0
g19346	8	400	0
g19347	0	0	0
g19348	0	0	0
g19349	0	0	0
g19350	0	0	0
g19351	0	0	0
g19352	57	2850	2.53
g19353	0	0	0
g19354	0	0	0
g19355	0	0	0
g19356	0	0	0
g19357	123	6150	0.15
g19358	38	1900	0.13
g19359	25	1250	0.16
g19360	0	0	0
g19361	2	100	0
g19362	14	700	0.14
g19363	10	500	0.1
g19364	25	1250	0.08
g19365	45	2250	0.38
g19366	0	0	0
g19367	0	0	0
g19368	0	0	0
g19369	0	0	0
g19370	0	0	0
g19371	0	0	0
g19372	0	0	0
g19373	0	0	0
g19374	0	0	0
g19375	1	50	146
g19376	38	1900	1.03
g19377	8	400	0
g19378	84	4200	0.13
g19379	54	2700	0.07
g19380	0	0	0
g19381	6	300	0
g19382	127	6350	0.17
g19383	0	0	0
g19384	0	0	0
g19385	0	0	0
g19386	151	7550	0.13
g19387	0	0	0
g19388	47	2350	0.13
g19389	30	1500	0.37
g19390	0	0	0
g19391	18	900	0.94
g19392	0	0	0
g19393	0	0	0
g19394	0	0	0
g19395	0	0	0
g19396	0	0	0
g19397	52	2600	0.08
g19398	25	1250	2.08
g19399	0	0	0
g19400	21	1050	0.1
g19401	0	0	0
g19402	0	0	0
g19403	0	0	0
g19404	11	550	0.09
g19405	0	0	0
g19406	0	0	0
g19407	0	0	0
g19408	0	0	0
g19409	0	0	0
g19410	0	0	0
g19411	0	0	0
g19412	0	0	0
g19413	0	0	0
g19414	1	50	0
g19415	0	0	0
g19416	0	0	0
g19417	1	50	0
g19418	65	3250	0.05
g19419	33	1650	0.27
g19420	0	0	0
g19421	96	4800	3.3
g19422	4	200	48.5
g19423	0	0	0
g19424	9	450	1.78
g19425	1	50	0
g19426	2	100	77.5
g19427	176	8800	0.24
g19428	4	200	115.25
g19429	12	600	0.42
g19430	0	0	0
g19431	0	0	0
g19432	0	0	0
g19433	0	0	0
g19435	0	0	0
g19436	0	0	0
g19437	0	0	0
g19438	0	0	0
g19439	63	3150	11.65
g19440	1	50	0
g19441	23	1150	0.04
g19442	59	2950	0.22
g19443	0	0	0
g19444	1	50	0
g19445	76	3800	0.13
g19446	81	4050	0.17
g19447	0	0	0
g19448	0	0	0
g19449	6	300	0
g19450	55	2750	3.38
g19451	2	100	97.5
g19452	0	0	0
g19453	40	2000	0.05
g19454	4	200	0
g19455	150	7500	0.16
g19456	0	0	0
g19457	0	0	0
g19458	3	150	0.33
g19459	1	50	0
g19460	0	0	0
g19461	0	0	0
g19463	0	0	0
g19464	0	0	0
g19465	78	3900	20.74
g19466	45	2250	60.51
g19467	5	250	190.6
g19468	0	0	0
g19469	0	0	0
g19470	0	0	0
g19471	46	2300	0.26
g19472	2	100	0.5
g19473	35	1750	20.94
g19474	3	150	0
g19475	68	3400	10.9
g19476	0	0	0
g19477	0	0	0
g19478	1	50	1
g19479	2	100	74
g19480	4	200	80.25
g19481	1	50	12
g19483	0	0	0
g19484	0	0	0
g19485	0	0	0
g19486	17	850	6.94
g19487	4	200	0
g19488	0	0	0
g19489	184	9200	0.23
g19490	1	50	169
g19491	13	650	0
g19492	0	0	0
g19493	0	0	0
g19494	0	0	0
g19495	0	0	0
g19496	0	0	0
g19497	0	0	0
g19498	0	0	0
g19499	4	200	0.25
g19500	0	0	0
g19501	14	700	0.07
g19502	37	1850	0.11
g19503	89	4450	0.49
g19504	43	2150	0.12
g19505	19	950	0.05
g19506	0	0	0
g19507	16	800	0.38
g19508	0	0	0
g19509	0	0	0
g19510	0	0	0
g19511	2	100	0
g19512	0	0	0
g19513	0	0	0
g19514	6	300	181.33
g19515	0	0	0
g19516	0	0	0
g19517	0	0	0
g19518	0	0	0
g19519	0	0	0
g19520	3	150	0
g19521	58	2900	6.55
g19522	0	0	0
g19523	7	350	0
g19524	0	0	0
g19525	7	350	0
g19526	0	0	0
g19527	5	250	178.6
g19528	0	0	0
g19529	1	50	175
g19530	1	50	149
g19531	4	200	161.5
g19532	7	350	576.43
g19533	54	2700	475.5
g19534	0	0	0
g19535	1	50	0
g19536	0	0	0
g19537	2	100	0.5
g19538	1	50	0
g19539	0	0	0
g19540	23	1150	0.04
g19541	0	0	0
g19542	0	0	0
g19543	0	0	0
g19544	0	0	0
g19545	10	500	0.7
g19546	24	1200	0.21
g19547	3	150	0.33
g19548	22	1100	7.45
g19549	13	650	0
g19550	48	2400	0.08
g19551	93	4650	0.33
g19552	2	100	189.5
g19553	38	1900	0.08
g19554	46	2300	0.07
g19555	1	50	0
g19556	0	0	0
g19557	1	50	189
g19558	53	2650	0.09
g19559	1	50	0
g19560	35	1750	0.09
g19561	45	2250	0.04
g19562	5	250	0
g19563	28	1400	0.39
g19564	106	5300	9.62
g19565	13	650	0.08
g19566	19	950	0.05
g19567	55	2750	0.22
g19568	0	0	0
g19569	0	0	0
g19570	35	1750	0.31
g19571	0	0	0
g19572	19	950	0.16
g19573	0	0	0
g19574	0	0	0
g19575	0	0	0
g19576	0	0	0
g19577	0	0	0
g19578	0	0	0
g19579	0	0	0
g19580	6	300	0.17
g19581	0	0	0
g19582	0	0	0
g19583	10	500	0.2
g19584	0	0	0
g19585	0	0	0
g19586	0	0	0
g19587	0	0	0
g19588	0	0	0
g19589	0	0	0
g19590	0	0	0
g19591	3	150	180
g19592	0	0	0
g19593	0	0	0
g19594	0	0	0
g19595	0	0	0
g19596	1	50	0
g19597	39	1950	0.18
g19598	0	0	0
g19599	0	0	0
g19600	36	1800	0.06
g19601	66	3300	5.55
g19602	0	0	0
g19603	0	0	0
g19604	0	0	0
g19605	5	250	0
g19606	0	0	0
g19607	16	800	0
g19608	4	200	0
g19609	246	12300	0.08
g19610	0	0	0
g19611	2	100	172
g19612	8	400	116.25
g19613	0	0	0
g19614	0	0	0
g19615	0	0	0
g19616	0	0	0
g19617	0	0	0
g19618	0	0	0
g19619	71	3550	77.25
g19620	4	200	0
g19621	2	100	160.5
g19622	62	3100	0.06
g19623	15	750	0.07
g19624	0	0	0
g19625	8	400	11.25
g19626	8	400	23.88
g19627	72	3600	63.35
g19628	0	0	0
g19629	0	0	0
g19630	0	0	0
g19631	0	0	0
g19632	0	0	0
g19633	0	0	0
g19634	37	1850	9.43
g19635	0	0	0
g19636	0	0	0
g19637	0	0	0
g19638	6	300	0.33
g19639	85	4250	0.13
g19640	0	0	0
g19641	48	2400	0.1
g19642	0	0	0
g19643	0	0	0
g19644	12	600	0.08
g19645	0	0	0
g19646	0	0	0
g19647	13	650	0.15
g19648	36	1800	0.33
g19649	7	350	0.14
g19650	16	800	0.38
g19651	3	150	0
g19652	0	0	0
g19653	0	0	0
g19654	111	5550	6.68
g19655	5	250	207.2
g19656	0	0	0
g19657	0	0	0
g19658	0	0	0
g19659	2	100	51.5
g19660	0	0	0
g19661	0	0	0
g19662	9	450	0
g19663	0	0	0
g19664	0	0	0
g19665	0	0	0
g19666	0	0	0
g19667	13	650	121.38
g19668	4	200	123.5
g19669	0	0	0
g19670	0	0	0
g19671	0	0	0
g19672	3	150	0
g19673	2	100	0.5
g19674	0	0	0
g19675	0	0	0
g19676	0	0	0
g19677	0	0	0
g19678	0	0	0
g19679	2	100	192
g19680	7	350	0.29
g19681	4	200	0
g19682	30	1500	0.03
g19683	0	0	0
g19684	0	0	0
g19685	0	0	0
g19686	0	0	0
g19687	0	0	0
g19688	1	50	0
g19689	3	150	3
g19690	3	150	0.67
g19691	0	0	0
g19692	44	2200	0.59
g19693	1	50	5
g19694	48	2400	0.17
g19695	0	0	0
g19696	24	1200	0.04
g19697	0	0	0
g19698	0	0	0
g19699	6	300	0
g19700	113	5650	0.06
g19701	15	750	78.33
g19702	25	1250	0.16
g19703	37	1850	0.24
g19704	0	0	0
g19705	0	0	0
g19706	0	0	0
g19707	42	2100	0.05
g19708	6	300	1.67
g19709	7	350	0
g19710	0	0	0
g19711	1	50	36
g19712	0	0	0
g19713	0	0	0
g19714	10	500	187.9
g19715	25	1250	17.68
g19716	2	100	9
g19717	0	0	0
g19718	0	0	0
g19719	0	0	0
g19720	0	0	0
g19721	0	0	0
g19722	0	0	0
g19723	12	600	0.08
g19724	219	10950	0.13
g19725	0	0	0
g19726	6	300	0
g19727	0	0	0
g19728	10	500	190.4
g19729	0	0	0
g19730	0	0	0
g19731	0	0	0
g19732	0	0	0
g19733	39	1950	0.18
g19734	0	0	0
g19735	12	600	0.08
g19736	4	200	0.25
g19737	44	2200	0.05
g19738	2	100	2
g19739	4	200	0.25
g19740	11	550	4.18
g19741	1	50	0
g19742	28	1400	0.39
g19743	0	0	0
g19744	0	0	0
g19745	12	600	1.08
g19746	2	100	0
g19747	3	150	182.67
g19748	3	150	186
g19749	0	0	0
g19750	6	300	0
g19751	63	3150	17.4
g19752	16	800	9.81
g19753	3	150	173.67
g19754	3	150	167.67
g19755	48	2400	0.02
g19756	0	0	0
g19757	0	0	0
g19758	251	12550	46.48
g19759	42	2100	0.38
g19760	0	0	0
g19761	0	0	0
g19762	0	0	0
g19763	0	0	0
g19764	20	1000	0.05
g19765	0	0	0
g19766	17	850	0.06
g19767	86	4300	0.35
g19768	70	3500	0.14
g19769	0	0	0
g19770	0	0	0
g19771	42	2100	0.33
g19772	0	0	0
g19773	0	0	0
g19774	3	150	53
g19775	157	7850	4.29
g19776	0	0	0
g19777	0	0	0
g19778	0	0	0
g19779	0	0	0
g19780	0	0	0
g19781	0	0	0
g19782	0	0	0
g19783	12	600	19
g19784	26	1300	254.38
g19785	22	1100	0.05
g19786	66	3300	0.06
g19787	30	1500	0.07
g19788	6	300	0.17
g19789	0	0	0
g19790	2	100	1
g19791	0	0	0
g19792	0	0	0
g19793	0	0	0
g19794	0	0	0
g19795	0	0	0
g19796	0	0	0
g19797	0	0	0
g19798	0	0	0
g19799	25	1250	0.08
g19800	15	750	0
g19801	14	700	101.79
g19802	0	0	0
g19803	5	250	103
g19804	0	0	0
g19805	29	1450	0.07
g19806	0	0	0
g19807	0	0	0
g19808	11	550	0
g19809	1	50	97
g19810	1	50	0
g19811	111	5550	0.14
g19812	1	50	237
g19813	1	50	139
g19814	27	1350	0.26
g19815	0	0	0
g19816	0	0	0
g19817	0	0	0
g19818	14	700	0
g19819	0	0	0
g19820	28	1400	0.39
g19821	4	200	0
g19822	4	200	0
g19823	0	0	0
g19824	0	0	0
g19825	6	300	162.67
g19826	14	700	4.57
g19827	17	850	0.24
g19828	57	2850	0.07
g19829	15	750	0
g19830	194	9700	0.09
g19831	66	3300	6.89
g19832	14	700	0
g19833	7	350	0
g19834	8	400	0
g19835	0	0	0
g19836	36	1800	64.03
g19837	22	1100	1.55
g19838	0	0	0
g19839	16	800	46.12
g19840	0	0	0
g19841	0	0	0
g19842	0	0	0
g19843	0	0	0
g19844	87	4350	0.22
g19845	4	200	0
g19846	5	250	169.6
g19847	103	5150	0.17
g19848	5	250	0
tRNA-Arg387_gene	2	100	0
g19849	76	3800	0.08
tRNA-Arg386_gene	0	0	0
g19850	55	2750	0.04
g19851	13	650	0.15
g19852	0	0	0
g19853	47	2350	0.23
g19854	95	4750	0.45
g19855	0	0	0
g19856	1	50	0
g19857	0	0	0
g19858	2	100	0
g19859	99	4950	2.4
g19860	71	3550	0.07
g19861	45	2250	42.2
g19862	30	1500	0.27
g19863	122	6100	1.48
g19864	22	1100	0.18
g19865	0	0	0
g19866	6	300	0
g19867	6	300	17.5
g19868	11	550	34.36
g19869	6	300	29.17
g19870	11	550	31.36
g19871	11	550	38.82
g19872	11	550	30.55
g19873	6	300	17
g19874	7	350	13.57
g19875	0	0	0
g19876	0	0	0
g19877	0	0	0
g19878	1	50	137
g19879	7	350	0
g19880	0	0	0
g19881	3	150	0
g19882	1	50	1
g19883	0	0	0
g19884	0	0	0
g19885	9	450	22.44
g19886	4	200	0
g19887	0	0	0
g19888	0	0	0
g19889	0	0	0
g19890	9	450	0
g19891	0	0	0
g19892	0	0	0
g19893	0	0	0
g19894	0	0	0
g19895	0	0	0
g19896	0	0	0
g19897	0	0	0
g19898	12	600	0
g19899	0	0	0
g19900	0	0	0
g19901	0	0	0
g19902	0	0	0
g19903	0	0	0
g19904	29	1450	0
g19905	116	5800	5.41
g19906	47	2350	0.04
g19907	5	250	0
g19908	0	0	0
g19909	137	6850	0.09
g19910	10	500	0
g19911	36	1800	0.03
g19912	26	1300	0.12
g19913	76	3800	40.16
g19914	55	2750	3.93
g19915	0	0	0
g19916	118	5900	1.86
g19917	83	4150	0.07
g19918	33	1650	40.36
g19919	0	0	0
g19920	0	0	0
g19921	0	0	0
g19922	82	4100	26.63
g19923	18	900	0.56
g19924	1	50	0
g19925	0	0	0
g19926	12	600	6.33
g19927	1	50	176
g19928	2	100	133.5
g19929	0	0	0
g19930	0	0	0
g19931	0	0	0
g19932	11	550	0
g19933	9	450	0
g19934	11	550	0.09
g19935	70	3500	0.19
g19936	9	450	0
g19937	0	0	0
g19938	20	1000	0
g19939	8	400	0
g19940	18	900	0.33
g19941	0	0	0
g19942	0	0	0
tRNA-Thr388_gene	0	0	0
g19943	0	0	0
g19944	0	0	0
g19945	0	0	0
g19947	0	0	0
g19948	0	0	0
g19949	0	0	0
g19950	0	0	0
g19951	0	0	0
g19952	0	0	0
g19953	0	0	0
g19954	0	0	0
